gene	chrom	strand	gene_start	gene_end	gene_length	region_start	region_end	region_length	preprocess_status	n_cds	n_utr5	n_utr3	n_transcripts	n_tokens	n_unk_tokens	over_token_cap	over_vocab_limit
Zm00001d032144.RefGen_V4	1	-	214378154	214380573	2420	214376291	214382435	6144	retained	6	1	1	1	107	0	0	0
Zm00001d032145.RefGen_V4	1	-	214385353	214388547	3195	214383877	214390021	6144	retained	4	1	2	2	95	0	0	0
Zm00001d032146.RefGen_V4	1	-	214436611	214438401	1791	214434433	214440577	6144	retained	6	1	1	2	112	0	0	0
Zm00001d032148.RefGen_V4	1	+	214491081	214496190	5110	214490563	214496707	6144	retained	2	1	1	1	52	0	0	0
Zm00001d032150.RefGen_V4	1	+	214514725	214517716	2992	214513148	214519292	6144	retained	4	0	3	2	99	0	0	0
Zm00001d032152.RefGen_V4	1	+	214573739	214579407	5669	214573500	214579644	6144	retained	4	0	1	1	64	0	0	0
Zm00001d032153.RefGen_V4	1	-	214578151	214584860	6710	214575361	214587649	12288	retained	3	1	3	2	99	0	0	0
Zm00001d032155.RefGen_V4	1	-	214591041	214592387	1347	214588641	214594785	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032156.RefGen_V4	1	+	214671368	214678913	7546	214668996	214681284	12288	retained	20	16	16	12	771	0	0	0
Zm00001d032157.RefGen_V4	1	+	214720669	214725043	4375	214719783	214725927	6144	retained	6	1	1	1	106	0	0	0
Zm00001d032158.RefGen_V4	1	-	214729933	214731327	1395	214727557	214733701	6144	retained	4	1	1	2	82	0	0	0
Zm00001d032159.RefGen_V4	1	-	214771189	214771923	735	214768483	214774627	6144	retained	2	0	0	1	29	0	0	0
Zm00001d032160.RefGen_V4	1	+	214976377	214992924	16548	214975434	214993866	18432	retained	6	3	1	3	147	0	0	0
Zm00001d032161.RefGen_V4	1	+	215098981	215100216	1236	215096526	215102670	6144	retained	2	0	0	1	29	0	0	0
Zm00001d032162.RefGen_V4	1	-	215112584	215113607	1024	215110023	215116167	6144	retained	3	2	2	2	96	0	0	0
Zm00001d032163.RefGen_V4	1	-	215117483	215125708	8226	215115451	215127739	12288	retained	2	1	1	1	58	0	0	0
Zm00001d032164.RefGen_V4	1	-	215220355	215221569	1215	215217889	215224033	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032165.RefGen_V4	1	-	215245297	215249999	4703	215244575	215250719	6144	retained	18	12	8	12	601	0	0	0
Zm00001d032166.RefGen_V4	1	-	215348087	215367330	19244	215345420	215369996	24576	retained	18	16	14	10	716	0	0	0
Zm00001d032167.RefGen_V4	1	+	215376236	215379191	2956	215374641	215380785	6144	retained	3	0	0	1	42	0	0	0
Zm00001d032168.RefGen_V4	1	-	215396120	215403793	7674	215393812	215406100	12288	retained	9	0	0	3	128	0	0	0
Zm00001d032170.RefGen_V4	1	-	215420258	215425774	5517	215419943	215426087	6144	retained	6	1	0	1	90	0	0	0
Zm00001d032172.RefGen_V4	1	+	215551746	215556493	4748	215551047	215557191	6144	retained	17	5	17	6	555	0	0	0
Zm00001d032173.RefGen_V4	1	-	215568141	215570977	2837	215566486	215572630	6144	retained	2	1	2	1	68	0	0	0
Zm00001d032175.RefGen_V4	1	+	215598100	215599221	1122	215595588	215601732	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032176.RefGen_V4	1	-	215603021	215603781	761	215600328	215606472	6144	retained	2	1	0	1	42	0	0	0
Zm00001d032177.RefGen_V4	1	+	215697430	215697789	360	215694537	215700681	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032178.RefGen_V4	1	+	215896905	215898543	1639	215894651	215900795	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032179.RefGen_V4	1	-	215957280	215958780	1501	215954957	215961101	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032180.RefGen_V4	1	-	216006333	216008309	1977	216004248	216010392	6144	retained	2	0	0	1	29	0	0	0
Zm00001d032181.RefGen_V4	1	+	216009436	216011564	2129	216007427	216013571	6144	retained	5	2	3	2	135	0	0	0
Zm00001d032182.RefGen_V4	1	-	216012058	216013411	1354	216009662	216015806	6144	retained	3	0	0	1	42	0	0	0
Zm00001d032183.RefGen_V4	1	-	216037845	216042486	4642	216037093	216043237	6144	retained	18	12	16	8	638	0	0	0
Zm00001d032184.RefGen_V4	1	-	216043555	216047590	4036	216042500	216048644	6144	retained	13	3	6	6	314	0	0	0
Zm00001d032185.RefGen_V4	1	+	216162798	216165577	2780	216161115	216167259	6144	retained	2	0	0	1	29	0	0	0
Zm00001d032186.RefGen_V4	1	+	216168360	216169854	1495	216166034	216172178	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032187.RefGen_V4	1	-	216170771	216171955	1185	216168290	216174434	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032188.RefGen_V4	1	+	216280294	216286285	5992	216280217	216286361	6144	retained	10	3	2	2	198	0	0	0
Zm00001d032189.RefGen_V4	1	+	216309382	216310438	1057	216306837	216312981	6144	retained	4	3	1	2	113	0	0	0
Zm00001d032190.RefGen_V4	1	-	216310588	216316345	5758	216310394	216316538	6144	retained	9	9	10	8	395	0	0	0
Zm00001d032191.RefGen_V4	1	+	216356660	216357875	1216	216354195	216360339	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032192.RefGen_V4	1	+	216390881	216396455	5575	216390595	216396739	6144	retained	11	5	3	2	249	0	0	0
Zm00001d032194.RefGen_V4	1	+	216643340	216646707	3368	216641951	216648095	6144	retained	5	2	2	2	121	0	0	0
Zm00001d032197.RefGen_V4	1	-	216771029	216772472	1444	216768678	216774822	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032198.RefGen_V4	1	-	216773235	216782201	8967	216771573	216783861	12288	retained	21	22	27	18	1049	0	0	0
Zm00001d032199.RefGen_V4	1	+	216855137	216856299	1163	216852645	216858789	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032200.RefGen_V4	1	+	216906544	216907368	825	216903883	216910027	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032201.RefGen_V4	1	-	217006031	217008493	2463	217004189	217010333	6144	retained	4	0	1	1	68	0	0	0
Zm00001d032202.RefGen_V4	1	-	217009383	217009973	591	217006605	217012749	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032203.RefGen_V4	1	+	217009478	217014203	4726	217008768	217014912	6144	retained	3	5	3	1	142	0	0	0
Zm00001d032204.RefGen_V4	1	+	217014652	217015746	1095	217012126	217018270	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032206.RefGen_V4	1	-	217042533	217044651	2119	217040519	217046663	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032208.RefGen_V4	1	-	217172556	217174224	1669	217170317	217176461	6144	retained	3	2	1	1	81	0	0	0
Zm00001d032209.RefGen_V4	1	-	217181039	217182735	1697	217178814	217184958	6144	retained	3	3	1	2	99	0	0	0
Zm00001d032210.RefGen_V4	1	+	217245050	217250259	5210	217244582	217250726	6144	retained	15	23	3	6	553	0	0	0
Zm00001d032212.RefGen_V4	1	+	217252895	217258238	5344	217252494	217258638	6144	retained	21	11	12	7	593	0	0	0
Zm00001d032213.RefGen_V4	1	+	217293260	217296215	2956	217291665	217297809	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032214.RefGen_V4	1	+	217341050	217343352	2303	217339128	217345272	6144	retained	9	0	1	1	133	0	0	0
Zm00001d032215.RefGen_V4	1	+	217379952	217386795	6844	217377229	217389517	12288	retained	3	1	3	2	99	0	0	0
Zm00001d032217.RefGen_V4	1	-	217455034	217455756	723	217452322	217458466	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032218.RefGen_V4	1	+	217578240	217578964	725	217575529	217581673	6144	retained	1	2	0	1	42	0	0	0
Zm00001d032219.RefGen_V4	1	+	217619878	217620934	1057	217617333	217623477	6144	retained	3	0	0	1	42	0	0	0
Zm00001d032220.RefGen_V4	1	-	217631090	217658099	27010	217629234	217659954	30720	retained	38	42	57	28	2401	14	1	1
Zm00001d032221.RefGen_V4	1	-	217698465	217704350	5886	217698335	217704479	6144	retained	2	1	0	1	40	0	0	0
Zm00001d032222.RefGen_V4	1	-	217812762	217822354	9593	217811413	217823701	12288	retained	4	1	1	2	87	0	0	0
Zm00001d032223.RefGen_V4	1	-	217837369	217838681	1313	217834952	217841096	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032224.RefGen_V4	1	+	217877924	217882338	4415	217877058	217883202	6144	retained	6	2	4	2	161	0	0	0
Zm00001d032225.RefGen_V4	1	-	217881333	217884547	3215	217879867	217886011	6144	retained	4	1	1	1	81	0	0	0
Zm00001d032226.RefGen_V4	1	-	217935240	217940439	5200	217934767	217940911	6144	retained	17	20	10	14	700	0	0	0
Zm00001d032227.RefGen_V4	1	+	217946906	217947872	967	217944316	217950460	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032229.RefGen_V4	1	+	218000408	218005083	4676	217999673	218005817	6144	retained	16	10	10	6	503	0	0	0
Zm00001d032230.RefGen_V4	1	-	218044713	218047096	2384	218042832	218048976	6144	retained	6	0	2	1	107	0	0	0
Zm00001d032231.RefGen_V4	1	-	218057653	218061017	3365	218056262	218062406	6144	retained	6	9	2	3	232	0	0	0
Zm00001d032232.RefGen_V4	1	-	218081962	218088153	6192	218078913	218091201	12288	retained	11	15	11	12	537	0	0	0
Zm00001d032233.RefGen_V4	1	+	218157346	218158260	915	218154730	218160874	6144	retained	2	0	1	1	42	0	0	0
Zm00001d032234.RefGen_V4	1	+	218162563	218162829	267	218159623	218165767	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032235.RefGen_V4	1	+	218184713	218185030	318	218181799	218187943	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032237.RefGen_V4	1	+	218226968	218227234	267	218224028	218230172	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032238.RefGen_V4	1	+	218358529	218366044	7516	218356142	218368430	12288	retained	15	8	6	5	419	0	0	0
Zm00001d032239.RefGen_V4	1	+	218500155	218501623	1469	218497816	218503960	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032240.RefGen_V4	1	-	218510675	218511967	1293	218508248	218514392	6144	retained	3	1	0	1	55	0	0	0
Zm00001d032242.RefGen_V4	1	+	218581174	218582804	1631	218578916	218585060	6144	retained	3	0	1	1	55	0	0	0
Zm00001d032244.RefGen_V4	1	+	218617548	218619858	2311	218615630	218621774	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032245.RefGen_V4	1	-	218620388	218626605	6218	218617352	218629640	12288	retained	16	9	5	3	407	0	0	0
Zm00001d032249.RefGen_V4	1	-	218790654	218795894	5241	218790201	218796345	6144	retained	7	1	5	2	165	0	0	0
Zm00001d032250.RefGen_V4	1	+	218946249	218949077	2829	218944590	218950734	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032253.RefGen_V4	1	+	219089997	219092203	2207	219088027	219094171	6144	retained	7	3	1	3	161	0	0	0
Zm00001d032255.RefGen_V4	1	+	219096372	219097134	763	219093680	219099824	6144	retained	3	0	0	1	42	0	0	0
Zm00001d032256.RefGen_V4	1	-	219157413	219174593	17181	219156786	219175218	18432	retained	24	1	0	2	362	0	0	0
Zm00001d032257.RefGen_V4	1	-	219226773	219232499	5727	219226563	219232707	6144	retained	16	3	3	3	299	0	0	0
Zm00001d032260.RefGen_V4	1	-	219248901	219250308	1408	219246532	219252676	6144	retained	4	0	1	1	68	0	0	0
Zm00001d032261.RefGen_V4	1	+	219333374	219346185	12812	219330563	219348995	18432	retained	28	1	4	6	562	0	0	0
Zm00001d032262.RefGen_V4	1	+	219482430	219484802	2373	219480543	219486687	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032263.RefGen_V4	1	-	219629525	219630314	790	219626847	219632991	6144	retained	4	1	1	2	82	0	0	0
Zm00001d032264.RefGen_V4	1	+	219659820	219661541	1722	219657608	219663752	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032265.RefGen_V4	1	+	219763429	219764430	1002	219760857	219767001	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032266.RefGen_V4	1	-	219764889	219772132	7244	219762366	219774654	12288	retained	8	6	4	5	260	0	0	0
Zm00001d032267.RefGen_V4	1	+	219821587	219829798	8212	219819548	219831836	12288	retained	25	10	20	12	835	0	0	0
Zm00001d032268.RefGen_V4	1	+	219850205	219860643	10439	219849279	219861567	12288	retained	10	1	1	1	162	0	0	0
Zm00001d032269.RefGen_V4	1	-	219853205	219856024	2820	219851542	219857686	6144	retained	3	0	2	1	68	0	0	0
Zm00001d032270.RefGen_V4	1	+	219863855	219870282	6428	219860924	219873212	12288	retained	16	1	0	2	238	0	0	0
Zm00001d032271.RefGen_V4	1	+	219873959	219876805	2847	219872309	219878453	6144	retained	8	1	1	1	133	0	0	0
Zm00001d032272.RefGen_V4	1	-	219876842	219879383	2542	219875040	219881184	6144	retained	5	1	1	1	94	0	0	0
Zm00001d032274.RefGen_V4	1	-	219947690	219952769	5080	219947157	219953301	6144	retained	5	1	1	1	91	0	0	0
Zm00001d032275.RefGen_V4	1	+	219957894	219959123	1230	219955436	219961580	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032279.RefGen_V4	1	-	220036840	220043811	6972	220034181	220046469	12288	retained	19	3	3	5	395	0	0	0
Zm00001d032280.RefGen_V4	1	-	220119646	220124983	5338	220119242	220125386	6144	retained	6	3	3	2	165	0	0	0
Zm00001d032282.RefGen_V4	1	+	220213723	220251567	37845	220211140	220254148	43008	retained	26	26	12	10	1066	0	0	0
Zm00001d032283.RefGen_V4	1	+	220368811	220372532	3722	220367599	220373743	6144	retained	3	6	4	5	185	0	0	0
Zm00001d032284.RefGen_V4	1	-	220400255	220402862	2608	220398486	220404630	6144	retained	5	1	3	2	127	0	0	0
Zm00001d032285.RefGen_V4	1	-	220441211	220441984	774	220438525	220444669	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032286.RefGen_V4	1	+	220463004	220464263	1260	220460561	220466705	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032287.RefGen_V4	1	+	220469097	220469879	783	220466415	220472559	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032291.RefGen_V4	1	+	220505307	220515552	10246	220504285	220516573	12288	retained	2	1	1	1	59	0	0	0
Zm00001d032292.RefGen_V4	1	-	220640969	220642533	1565	220638678	220644822	6144	retained	7	4	4	4	202	0	0	0
Zm00001d032293.RefGen_V4	1	+	220711403	220723144	11742	220711129	220723417	12288	retained	11	4	3	3	248	0	0	0
Zm00001d032295.RefGen_V4	1	+	220776886	220777674	789	220774207	220780351	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032297.RefGen_V4	1	-	220858595	220858939	345	220855694	220861838	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032298.RefGen_V4	1	+	220971335	220973749	2415	220969469	220975613	6144	retained	9	2	2	2	180	0	0	0
Zm00001d032299.RefGen_V4	1	+	221079602	221082180	2579	221077818	221083962	6144	retained	4	1	0	1	68	0	0	0
Zm00001d032300.RefGen_V4	1	+	221083224	221085513	2290	221081296	221087440	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032301.RefGen_V4	1	-	221117789	221131935	14147	221115645	221134077	18432	retained	11	12	16	9	631	0	0	0
Zm00001d032303.RefGen_V4	1	+	221288907	221296871	7965	221286744	221299032	12288	retained	9	3	3	5	214	0	0	0
Zm00001d032304.RefGen_V4	1	+	221392194	221397307	5114	221391678	221397822	6144	retained	14	5	7	6	362	0	0	0
Zm00001d032306.RefGen_V4	1	+	221455582	221459775	4194	221454606	221460750	6144	retained	2	1	1	1	54	0	0	0
Zm00001d032307.RefGen_V4	1	-	221499275	221499553	279	221496341	221502485	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032308.RefGen_V4	1	+	221568089	221571245	3157	221566594	221572738	6144	retained	5	1	1	2	99	0	0	0
Zm00001d032310.RefGen_V4	1	-	221630345	221634888	4544	221629544	221635688	6144	retained	3	2	1	1	80	0	0	0
Zm00001d032311.RefGen_V4	1	+	221831552	221837239	5688	221831323	221837467	6144	retained	5	12	5	9	322	0	0	0
Zm00001d032312.RefGen_V4	1	-	221837917	221839950	2034	221835861	221842005	6144	retained	2	2	0	1	55	0	0	0
Zm00001d032313.RefGen_V4	1	+	221891328	221894175	2848	221889679	221895823	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032315.RefGen_V4	1	+	221922455	221923262	808	221919786	221925930	6144	retained	3	0	1	1	55	0	0	0
Zm00001d032316.RefGen_V4	1	-	221942141	221946939	4799	221941467	221947611	6144	retained	3	1	1	1	67	0	0	0
Zm00001d032317.RefGen_V4	1	-	221997427	222009371	11945	221997254	222009542	12288	retained	9	0	0	1	120	0	0	0
Zm00001d032318.RefGen_V4	1	-	222026472	222026744	273	222023535	222029679	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032319.RefGen_V4	1	+	222101307	222107362	6056	222101262	222107406	6144	retained	23	25	20	21	994	0	0	0
Zm00001d032320.RefGen_V4	1	+	222150607	222150759	153	222147610	222153754	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032321.RefGen_V4	1	-	222201412	222202360	949	222198813	222204957	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032322.RefGen_V4	1	+	222263901	222267470	3570	222262613	222268757	6144	retained	15	1	1	2	236	0	0	0
Zm00001d032324.RefGen_V4	1	+	222454489	222455606	1118	222451975	222458119	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032325.RefGen_V4	1	-	222560485	222562767	2283	222558553	222564697	6144	retained	9	2	2	2	175	0	0	0
Zm00001d032326.RefGen_V4	1	+	222592657	222598451	5795	222592481	222598625	6144	retained	11	6	9	6	351	0	0	0
Zm00001d032327.RefGen_V4	1	-	222598414	222601277	2864	222596773	222602917	6144	retained	5	2	2	2	123	0	0	0
Zm00001d032328.RefGen_V4	1	-	222602363	222608275	5913	222602246	222608390	6144	retained	7	14	5	7	349	0	0	0
Zm00001d032329.RefGen_V4	1	+	222620781	222621200	420	222617918	222624062	6144	retained	2	1	0	1	42	0	0	0
Zm00001d032330.RefGen_V4	1	+	222628337	222630876	2540	222626534	222632678	6144	retained	9	1	3	2	178	0	0	0
Zm00001d032331.RefGen_V4	1	-	222704091	222708190	4100	222703068	222709212	6144	retained	7	1	1	1	120	0	0	0
Zm00001d032332.RefGen_V4	1	+	222796870	222798578	1709	222794651	222800795	6144	retained	4	1	1	1	81	0	0	0
Zm00001d032333.RefGen_V4	1	-	222798470	222804025	5556	222798175	222804319	6144	retained	15	11	11	6	502	0	0	0
Zm00001d032334.RefGen_V4	1	-	222824114	222841357	17244	222823519	222841951	18432	retained	17	4	12	5	513	0	0	0
Zm00001d032335.RefGen_V4	1	+	222953664	222955145	1482	222951332	222957476	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032336.RefGen_V4	1	+	222976163	223002067	25905	222973754	223004474	30720	retained	11	1	1	6	236	0	0	0
Zm00001d032337.RefGen_V4	1	+	223035489	223037623	2135	223033483	223039627	6144	retained	4	1	1	1	81	0	0	0
Zm00001d032338.RefGen_V4	1	+	223125105	223134194	9090	223123505	223135793	12288	retained	7	1	3	2	157	0	0	0
Zm00001d032339.RefGen_V4	1	-	223133048	223133824	777	223130363	223136507	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032342.RefGen_V4	1	-	223207069	223208214	1146	223204569	223210713	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032343.RefGen_V4	1	-	223237080	223240559	3480	223235747	223241891	6144	retained	2	1	0	1	42	0	0	0
Zm00001d032344.RefGen_V4	1	+	223288106	223291611	3506	223286786	223292930	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032345.RefGen_V4	1	-	223305606	223306777	1172	223303119	223309263	6144	retained	3	1	0	1	55	0	0	0
Zm00001d032346.RefGen_V4	1	+	223326874	223334279	7406	223324432	223336720	12288	retained	10	1	1	2	170	0	0	0
Zm00001d032347.RefGen_V4	1	+	223350470	223352163	1694	223348244	223354388	6144	retained	3	1	1	1	68	0	0	0
Zm00001d032348.RefGen_V4	1	+	223363214	223365428	2215	223361248	223367392	6144	retained	2	1	0	1	42	0	0	0
Zm00001d032350.RefGen_V4	1	-	223440445	223444783	4339	223439541	223445685	6144	retained	12	12	15	10	568	0	0	0
Zm00001d032353.RefGen_V4	1	-	223545282	223577431	32150	223542924	223579788	36864	retained	24	6	9	2	578	0	0	0
Zm00001d032356.RefGen_V4	1	-	223602477	223611036	8560	223600612	223612900	12288	retained	3	1	1	1	71	0	0	0
Zm00001d032357.RefGen_V4	1	+	223732522	223733692	1171	223730034	223736178	6144	retained	2	1	0	1	42	0	0	0
Zm00001d032358.RefGen_V4	1	-	223748469	223751668	3200	223746996	223753140	6144	retained	2	0	0	1	29	0	0	0
Zm00001d032359.RefGen_V4	1	-	223828341	223831895	3555	223827045	223833189	6144	retained	5	6	3	3	193	0	0	0
Zm00001d032360.RefGen_V4	1	+	223966066	223966612	547	223963266	223969410	6144	retained	1	1	1	1	42	0	0	0
Zm00001d032361.RefGen_V4	1	+	223971687	223976147	4461	223970844	223976988	6144	retained	4	0	2	1	80	0	0	0
Zm00001d032362.RefGen_V4	1	+	224023555	224026654	3100	224022032	224028176	6144	retained	6	3	3	4	167	0	0	0
Zm00001d032363.RefGen_V4	1	-	224032659	224035932	3274	224031223	224037367	6144	retained	8	1	1	1	133	0	0	0
Zm00001d032365.RefGen_V4	1	+	224053511	224054433	923	224050899	224057043	6144	retained	2	0	0	1	29	0	0	0
Zm00001d032366.RefGen_V4	1	-	224070486	224071572	1087	224067956	224074100	6144	retained	2	1	1	1	55	0	0	0
Zm00001d032367.RefGen_V4	1	-	224075150	224075662	513	224072333	224078477	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032368.RefGen_V4	1	-	224114594	224117804	3211	224113126	224119270	6144	retained	7	2	1	1	133	0	0	0
Zm00001d032370.RefGen_V4	1	-	224157746	224162834	5089	224157217	224163361	6144	retained	8	2	2	2	156	0	0	0
Zm00001d032371.RefGen_V4	1	+	224163203	224168489	5287	224162773	224168917	6144	retained	5	3	2	3	131	0	0	0
Zm00001d032372.RefGen_V4	1	+	224206626	224207189	564	224203835	224209979	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032373.RefGen_V4	1	-	224244775	224257054	12280	224244770	224257058	12288	retained	21	6	13	11	583	0	0	0
Zm00001d032375.RefGen_V4	1	+	224460932	224465862	4931	224460324	224466468	6144	retained	2	10	1	4	190	0	0	0
Zm00001d032376.RefGen_V4	1	-	224515447	224521743	6297	224512450	224524738	12288	retained	15	16	9	8	554	0	0	0
Zm00001d032377.RefGen_V4	1	+	224559413	224563087	3675	224558177	224564321	6144	retained	15	7	10	7	461	0	0	0
Zm00001d032378.RefGen_V4	1	-	224572120	224573679	1560	224569827	224575971	6144	retained	6	0	1	1	94	0	0	0
Zm00001d032379.RefGen_V4	1	+	224580609	224585370	4762	224579917	224586061	6144	retained	11	9	8	5	385	0	0	0
Zm00001d032380.RefGen_V4	1	-	224652544	224684417	31874	224650048	224686912	36864	retained	9	1	1	1	162	0	0	0
Zm00001d032381.RefGen_V4	1	+	224698683	224699467	785	224696002	224702146	6144	retained	5	0	0	1	68	0	0	0
Zm00001d032382.RefGen_V4	1	+	224721628	224721738	111	224718610	224724754	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032383.RefGen_V4	1	+	224766461	224770369	3909	224765342	224771486	6144	retained	10	2	7	2	254	0	0	0
Zm00001d032384.RefGen_V4	1	-	224850672	224860595	9924	224849489	224861777	12288	retained	6	1	1	1	111	0	0	0
Zm00001d032385.RefGen_V4	1	+	224920493	224925108	4616	224919728	224925872	6144	retained	10	3	3	2	216	0	0	0
Zm00001d032386.RefGen_V4	1	-	225026376	225031085	4710	225025658	225031802	6144	retained	26	8	10	7	652	0	0	0
Zm00001d032387.RefGen_V4	1	+	225072691	225076056	3366	225071301	225077445	6144	retained	2	0	0	1	29	0	0	0
Zm00001d032388.RefGen_V4	1	+	225118458	225119390	933	225115851	225121995	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032391.RefGen_V4	1	-	225164918	225169170	4253	225163971	225170115	6144	retained	6	0	1	2	99	0	0	0
Zm00001d032392.RefGen_V4	1	-	225180369	225180803	435	225177513	225183657	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032393.RefGen_V4	1	+	225186733	225188963	2231	225184775	225190919	6144	retained	5	0	1	1	81	0	0	0
Zm00001d032394.RefGen_V4	1	-	225191026	225191460	435	225188170	225194314	6144	retained	1	0	0	1	16	0	0	0
Zm00001d032396.RefGen_V4	1	-	225297372	225300041	2670	225295634	225301778	6144	retained	5	2	4	2	147	0	0	0
Zm00001d032397.RefGen_V4	1	+	225301091	225304126	3036	225299536	225305680	6144	retained	9	1	1	1	146	0	0	0
Zm00001d032398.RefGen_V4	1	+	225366813	225370301	3489	225365484	225371628	6144	retained	2	0	1	1	42	0	0	0
