species_id	gene_id	gene_name	flag	swissprot_accession	entry_name	pe	caution_records	difference_vs_reference	closest_reference_protein	curated_length
Athaliana	AT3G26920.TAIR10	AT3G26920	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	Q9LJF9	FDL44_ARATH	2	Sequence=AEE77240.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE77240.1; Type=Frameshift | Sequence=BAB01184.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAB01184.1; Type=Frameshift | Sequence=BX823705; Type=Miscellaneous discrepancy; Note=Sequencing errors.; Evidence={ECO:0000305}	reference_shorter_by_94aa	AT3G26920.1.TAIR10	434
Athaliana	AT3G49480.TAIR10	AT3G49480	swissprot_caution_erroneous_gene_model_prediction	Q9CA04	FDL45_ARATH	4	Sequence=AEE78548.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB62453.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_140aa	AT3G49480.1.TAIR10	449
Athaliana	AT2G17770.TAIR10	AT2G17770	swissprot_caution_erroneous_initiation	Q7PCC6	FDP_ARATH	1	Sequence=AEC06680.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AEC06681.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_39aa	AT2G17770.2.TAIR10	234
Athaliana	AT5G58160.TAIR10	AT5G58160	swissprot_caution_erroneous_gene_model_prediction	Q9LVN1	FH13_ARATH	2	Sequence=BAA96907.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix867_suffix186_len1266vs1324	AT5G58160.1.TAIR10	1266
Athaliana	AT5G07650.TAIR10	AT5G07650	swissprot_caution_erroneous_gene_model_prediction	P0C5K2	FH15A_ARATH	2	Sequence=AED91189.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07650 has been split into 2 genes: At5g07645 and At5g07650.; Evidence={ECO:0000305} | Sequence=BAB11443.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07650 has been split into 2 genes: At5g07645 and At5g07650.; Evidence={ECO:0000305}	internal_difference_prefix128_suffix0_len405vs815	AT5G07650.1.TAIR10	405
Athaliana	AT5G07650.TAIR10	AT5G07650	swissprot_caution_erroneous_gene_model_prediction	P0C5K3	FH15B_ARATH	3	Sequence=AED91189.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07650 has been split into 2 genes: At5g07645 and At5g07650.; Evidence={ECO:0000305} | Sequence=BAB11443.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07650 has been split into 2 genes: At5g07645 and At5g07650.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix62_len352vs815	AT5G07650.1.TAIR10	352
Athaliana	AT3G32400.TAIR10	AT3G32400	swissprot_caution_erroneous_gene_model_prediction	Q9LH02	FH17_ARATH	3	Sequence=AEE77697.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAB01984.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix155_len495vs488	AT3G32400.1.TAIR10	495
Athaliana	AT2G25050.TAIR10	AT2G25050	swissprot_caution_erroneous_gene_model_prediction	Q9SK28	FH18_ARATH	2	Sequence=AAD23008.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEC07650.2; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_33aa	AT2G25050.1.TAIR10	1144
Athaliana	AT5G07760.TAIR10	AT5G07760	swissprot_caution_erroneous_gene_model_prediction	P0C5K4	FH21A_ARATH	3	Sequence=AED91200.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07760 has been split into 2 genes: At5g07760 and At5g07765.; Evidence={ECO:0000305} | Sequence=BAB11455.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07760 has been split into 2 genes: At5g07760 and At5g07765.; Evidence={ECO:0000305}	internal_difference_prefix423_suffix1_len438vs853	AT5G07760.1.TAIR10	438
Athaliana	AT5G07760.TAIR10	AT5G07760	swissprot_caution_erroneous_gene_model_prediction	P0C5K5	FH21B_ARATH	3	Sequence=AED91200.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07760 has been split into 2 genes: At5g07760 and At5g07765.; Evidence={ECO:0000305} | Sequence=BAB11455.1; Type=Erroneous gene model prediction; Note=The predicted gene At5g07760 has been split into 2 genes: At5g07760 and At5g07765.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix48_len403vs853	AT5G07760.1.TAIR10	403
Athaliana	AT4G15200.TAIR10	AT4G15200	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	O23373	FH3_ARATH	2	Sequence=CAB10298.1; Type=Erroneous gene model prediction; Note=Was originally thought to correspond to two different genes At4g15190 and At4g15200.; Evidence={ECO:0000305} | Sequence=CAB10299.1; Type=Erroneous gene model prediction; Note=Was originally thought to correspond to two different genes At4g15190 and At4g15200.; Evidence={ECO:0000305} | Sequence=CAB10299.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=CAB78561.1; Type=Erroneous gene model prediction; Note=Was originally thought to correspond to two different genes At4g15190 and At4g15200.; Evidence={ECO:0000305} | Sequence=CAB78562.1; Type=Erroneous gene model prediction; Note=Was originally thought to correspond to two different genes At4g15190 and At4g15200.; Evidence={ECO:0000305} | Sequence=CAB78562.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix462_suffix0_len785vs764	AT4G15200.1.TAIR10	785
Athaliana	AT1G24150.TAIR10	AT1G24150	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	O48682	FH4_ARATH	1	Sequence=AAC00575.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAC00575.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix499_suffix226_len763vs725	AT1G24150.1.TAIR10	763
Athaliana	AT3G27120.TAIR10	AT3G27120	swissprot_caution_erroneous_gene_model_prediction	F4JEX5	FIGL1_ARATH	2	Sequence=BAB01094.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_204aa	AT3G27120.1.TAIR10	680
Athaliana	AT3G10390.TAIR10	AT3G10390	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q9CAE3	FLD_ARATH	1	Sequence=AAF02805.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=AEE74899.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_95aa	AT3G10390.1.TAIR10	789
Athaliana	AT4G31380.TAIR10	AT4G31380	swissprot_caution_erroneous_initiation	Q5Q0B3	FLP1_ARATH	2	Sequence=AAV68874.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=AAX23901.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_57aa	AT4G31380.1.TAIR10	124
Athaliana	AT1G19200.TAIR10	AT1G19200	swissprot_caution_erroneous_initiation	F4IE21	FLZ12_ARATH	1	Sequence=AAF82231.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_13aa	AT1G19200.1.TAIR10	228
Athaliana	AT1G21810.TAIR10	AT1G21810	swissprot_caution_erroneous_gene_model_prediction	Q9SFF4	FPP2_ARATH	1	Sequence=AAD41435.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_1aa	AT1G21810.1.TAIR10	629
Athaliana	AT2G15350.TAIR10	AT2G15350	swissprot_caution_erroneous_gene_model_prediction	Q9SJP6	FUT10_ARATH	2	Sequence=AAD22289.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_74aa	AT2G15350.1.TAIR10	514
Athaliana	AT1G14080.TAIR10	AT1G14080	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	Q9XI80	FUT6_ARATH	2	Sequence=AAF79408.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAO00849.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AAP68320.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_18aa	AT1G14080.1.TAIR10	537
Athaliana	AT1G14070.TAIR10	AT1G14070	swissprot_caution_erroneous_gene_model_prediction	Q9XI81	FUT7_ARATH	2	Sequence=AAF79408.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_17aa	AT1G14070.1.TAIR10	526
Athaliana	AT4G13280.TAIR10	AT4G13280	swissprot_caution_erroneous_gene_model_prediction	Q9T0J9	GBIS1_ARATH	1	Sequence=AEE83258.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB40763.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78370.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix392_suffix132_len554vs524	AT4G13280.1.TAIR10	554
Athaliana	AT2G04020.TAIR10	AT2G04020	swissprot_caution_erroneous_gene_model_prediction	Q9SIF3	GDL33_ARATH	3	Sequence=AAD32921.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEC05776.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix241_suffix0_len322vs261	AT2G04020.1.TAIR10	322
Athaliana	AT2G31550.TAIR10	AT2G31550	swissprot_caution_frameshift	Q9SIQ2	GDL44_ARATH	3	Sequence=AAD24834.2; Type=Frameshift; Evidence={ECO:0000305} | Sequence=AEC08559.1; Type=Frameshift; Evidence={ECO:0000305}	reference_shorter_by_141aa	AT2G31550.1.TAIR10	360
Athaliana	AT4G16220.TAIR10	AT4G16220	swissprot_caution_erroneous_gene_model_prediction	O23469	GDL63_ARATH	3	Sequence=CAB10401.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78664.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix79_suffix114_len245vs214	AT4G16220.1.TAIR10	245
Athaliana	AT4G16230.TAIR10	AT4G16230	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	O23470	GDL64_ARATH	3	Sequence=AEE83719.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB10402.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB10402.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=CAB78665.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB78665.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix247_suffix0_len368vs251	AT4G16230.1.TAIR10	368
Athaliana	AT5G03590.TAIR10	AT5G03590	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_termination	Q9LZS9	GDL69_ARATH	3	Sequence=AED90631.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AED90631.1; Type=Erroneous termination; Note=Truncated C-terminus.; Evidence={ECO:0000305} | Sequence=CAB82924.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB82924.1; Type=Erroneous termination; Note=Truncated C-terminus.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix0_len344vs231	AT5G03590.1.TAIR10	344
Athaliana	AT5G22810.TAIR10	AT5G22810	swissprot_caution_erroneous_initiation	Q9FFC6	GDL78_ARATH	3	Sequence=BAB10602.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_25aa	AT5G22810.1.TAIR10	362
Athaliana	AT1G28640.TAIR10	AT1G28640	swissprot_caution_erroneous_gene_model_prediction	P0C8Z7	GDL91_ARATH	3	Sequence=AAF24544.2; Type=Erroneous gene model prediction; Note=The predicted gene has been split into 4 genes: At1g28640, At1g28650, At1g28660 and At1g28670.; Evidence={ECO:0000305} | Sequence=AEE31008.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix160_suffix228_len390vs389	AT1G28640.1.TAIR10	390
Athaliana	AT4G40100.TAIR10	AT4G40100	swissprot_caution_erroneous_gene_model_prediction	Q9M063	GEML3_ARATH	3	Sequence=AEE87167.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB80673.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix163_suffix62_len239vs225	AT4G40100.1.TAIR10	239
Athaliana	AT5G23350.TAIR10	AT5G23350	swissprot_caution_erroneous_gene_model_prediction	Q9FMW6	GEML6_ARATH	2	Sequence=BAB11190.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_62aa	AT5G23350.1.TAIR10	218
Athaliana	AT3G14510.TAIR10	AT3G14510	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	Q9LRR0	GGPP8_ARATH	5	Sequence=AEE75533.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE75533.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=BAB01343.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=BAB01343.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix1_suffix276_len361vs284	AT3G14510.1.TAIR10	361
Athaliana	AT4G37390.TAIR10	AT4G37390	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	Q9SZT9	GH32_ARATH	1	Sequence=BAA87950.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=CAB38206.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB80404.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix539_suffix0_len549vs603	AT4G37390.1.TAIR10	549
Athaliana	AT4G20940.TAIR10	AT4G20940	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_erroneous_initiation	C0LGQ9	GHR1_ARATH	1	Sequence=AEE84378.2; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB45889.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB79094.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix162_len1053vs977	AT4G20940.1.TAIR10	1053
Athaliana	AT4G31710.TAIR10	AT4G31710	swissprot_caution_erroneous_gene_model_prediction	O81776	GLR24_ARATH	2	Sequence=CAA19752.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB79889.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix249_len896vs898	AT4G31710.1.TAIR10	896
Athaliana	AT5G11210.TAIR10	AT5G11210	swissprot_caution_erroneous_gene_model_prediction	Q9LFN5	GLR25_ARATH	2	Sequence=CAB96656.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix0_len918vs829	AT5G11210.1.TAIR10	918
Athaliana	AT5G11180.TAIR10	AT5G11180	swissprot_caution_erroneous_gene_model_prediction	Q9LFN8	GLR26_ARATH	2	Sequence=AED91643.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB96653.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix605_suffix301_len967vs906	AT5G11180.1.TAIR10	967
Athaliana	AT2G17260.TAIR10	AT2G17260	swissprot_caution_erroneous_initiation	Q7XJL2	GLR31_ARATH	2	Sequence=AAB92421.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=AAD09174.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	internal_difference_prefix1_suffix922_len925vs951	AT2G17260.1.TAIR10	925
Athaliana	AT2G32390.TAIR10	AT2G32390	swissprot_caution_erroneous_gene_model_prediction	Q9SW97	GLR35_ARATH	2	Sequence=AAC69939.2; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEC08676.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_shorter_by_102aa	AT2G32390.2.TAIR10	953
Athaliana	AT1G07290.TAIR10	AT1G07290	swissprot_caution_erroneous_gene_model_prediction	Q84L09	GONS2_ARATH	2	Sequence=AAF79561.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	same_length_140_mismatches	AT1G07290.1.TAIR10	375
Athaliana	AT3G07690.TAIR10	AT3G07690	swissprot_caution_erroneous_initiation	Q9S785	GPDH2_ARATH	3	Sequence=AAF13087.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AAF21179.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	internal_difference_prefix285_suffix171_len456vs466	AT3G07690.1.TAIR10	456
Athaliana	AT2G45480.TAIR10	AT2G45480	swissprot_caution_erroneous_initiation	Q8S9M3	GRF9_ARATH	1	Sequence=AAM14831.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=AEC10560.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_shorter_by_2aa	AT2G45480.1.TAIR10	431
Athaliana	AT1G62580.TAIR10	AT1G62580	swissprot_caution_erroneous_gene_model_prediction	Q9SXD9	GSXL7_ARATH	3	Sequence=AAD43615.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AEE33980.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix185_suffix132_len464vs497	AT1G62580.1.TAIR10	464
Athaliana	AT1G63340.TAIR10	AT1G63340	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	Q9C8T8	GSXLX_ARATH	5	Sequence=AAG52152.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAG52152.1; Type=Frameshift; Evidence={ECO:0000305} | Sequence=AEE34088.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix208_suffix73_len448vs424	AT1G63340.1.TAIR10	448
Athaliana	AT5G10550.TAIR10	AT5G10550	swissprot_caution_erroneous_gene_model_prediction	Q9LXA7	GTE2_ARATH	2	Sequence=BAC42593.1; Type=Erroneous translation; Note=Wrong choice of frame.; Evidence={ECO:0000305} | Sequence=CAB89388.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	reference_longer_by_97aa	AT5G10550.1.TAIR10	581
Athaliana	AT1G33240.TAIR10	AT1G33240	swissprot_caution_erroneous_gene_model_prediction	Q9C882	GTL1_ARATH	1	Sequence=AAF97353.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAG51283.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAA05995.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAA05996.1; Type=Miscellaneous discrepancy; Note=Probable cloning artifact.; Evidence={ECO:0000305}	internal_difference_prefix584_suffix0_len587vs669	AT1G33240.1.TAIR10	587
Athaliana	AT4G38990.TAIR10	AT4G38990	swissprot_caution_erroneous_gene_model_prediction	Q9SVJ4	GUN22_ARATH	3	Sequence=AEE87005.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix204_suffix0_len494vs347	AT4G38990.1.TAIR10	494
Athaliana	AT3G10270.TAIR10	AT3G10270	swissprot_caution_erroneous_gene_model_prediction	Q9SS38	GYRBP_ARATH	2	Sequence=AAF02815.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix1_suffix333_len730vs772	AT3G10270.1.TAIR10	730
Athaliana	AT1G55970.TAIR10	AT1G55970	swissprot_caution_erroneous_gene_model_prediction;swissprot_caution_frameshift	Q9LG11	HAC4_ARATH	2	Sequence=AAF02849.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAF79331.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=AAK73519.1; Type=Frameshift; Evidence={ECO:0000305}	internal_difference_prefix973_suffix483_len1470vs1456	AT1G55970.1.TAIR10	1470
Athaliana	AT3G44530.TAIR10	AT3G44530	swissprot_caution_erroneous_gene_model_prediction	Q9LXN4	HIRA_ARATH	1	Sequence=AEE77910.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305} | Sequence=CAB88535.1; Type=Erroneous gene model prediction; Evidence={ECO:0000305}	internal_difference_prefix745_suffix278_len1024vs1040	AT3G44530.2.TAIR10	1024
Athaliana	AT4G39120.TAIR10	AT4G39120	swissprot_caution_erroneous_initiation	Q6NPM8	HIS7_ARATH	1	Sequence=ANM67312.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=BAC43548.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB43627.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305} | Sequence=CAB80575.1; Type=Erroneous initiation; Note=Truncated N-terminus.; Evidence={ECO:0000305}	reference_longer_by_29aa	AT4G39120.1.TAIR10	346
Athaliana	AT1G06570.TAIR10	AT1G06570	swissprot_caution_erroneous_initiation	P93836	HPPD_ARATH	1	Sequence=AAF24813.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_28aa	AT1G06570.1.TAIR10	445
Athaliana	AT5G52640.TAIR10	AT5G52640	swissprot_caution_erroneous_initiation	P27323	HS901_ARATH	1	Sequence=AAA32822.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=AAM91104.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=AAN46890.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=BAA98082.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305} | Sequence=CAA68885.1; Type=Erroneous initiation; Note=Extended N-terminus.; Evidence={ECO:0000305}	reference_longer_by_5aa	AT5G52640.1.TAIR10	700
